drug1,drug2,label
trimebutine,flunarizine,1
trimebutine,fluorouracil,1
trimebutine,fluoxetine,1
trimebutine,fluvoxamine,1
trimebutine,fosinopril,1
trimebutine,gabapentin,1
trimebutine,galantamine,1
trimebutine,ganciclovir,1
trimebutine,gatifloxacin,1
trimebutine,gemfibrozil,1
trimebutine,gliclazide,1
trimebutine,goserelin,1
trimebutine,granisetron,1
trimebutine,haloperidol,1
trimebutine,hydrochlorothiazide,1
trimebutine,hydroxychloroquine,1
trimebutine,hydroxyzine,1
trimebutine,hyoscyamine,1
trimebutine,ifosfamide,1
trimebutine,imipramine,1
trimebutine,indapamide,1
trimebutine,isoniazid,1
trimebutine,isradipine,1
trimebutine,itraconazole,1
trimebutine,kanamycin,1
trimebutine,ketoconazole,1
trimebutine,ketoprofen,1
trimebutine,ketorolac,1
trimebutine,ketotifen,1
trimebutine,labetalol,1
trimebutine,lamivudine,1
trimebutine,lamotrigine,1
trimebutine,lenalidomide,1
trimebutine,levetiracetam,1
trimebutine,lidocaine,1
trimebutine,lisinopril,1
trimebutine,lopinavir,1
trimebutine,loratadine,1
trimebutine,lorazepam,1
trimebutine,losartan,1
trimebutine,loxapine,1
trimebutine,maprotiline,1
trimebutine,meclizine,1
trimebutine,mefloquine,1
trimebutine,melatonin,1
trimebutine,meloxicam,1
trimebutine,memantine,1
trimebutine,methazolamide,1
trimebutine,methotrexate,1
trimebutine,methyldopa,1
trimebutine,methysergide,1
trimebutine,metoclopramide,1
trimebutine,metolazone,1
trimebutine,metronidazole,1
trimebutine,mexiletine,1
trimebutine,miconazole,1
trimebutine,midodrine,1
trimebutine,milnacipran,1
trimebutine,mirtazapine,1
trimebutine,moxifloxacin,1
trimebutine,nabumetone,1
trimebutine,nadolol,1
trimebutine,nafcillin,1
trimebutine,nalbuphine,1
trimebutine,naltrexone,1
trimebutine,naphazoline,1
trimebutine,naproxen,1
trimebutine,nelfinavir,1
trimebutine,neomycin,1
trimebutine,neostigmine,1
trimebutine,nicardipine,1
trimebutine,nicergoline,1
trimebutine,nicorandil,1
trimebutine,nifedipine,1
trimebutine,nisoldipine,1
trimebutine,nizatidine,1
trimebutine,ofloxacin,1
trimebutine,olanzapine,1
trimebutine,ondansetron,1
trimebutine,orphenadrine,1
trimebutine,oxacillin,1
trimebutine,oxaprozin,1
trimebutine,oxcarbazepine,1
trimebutine,oxymetazoline,1
trimebutine,palonosetron,1
trimebutine,pancuronium,1
trimebutine,panobinostat,1
trimebutine,pantoprazole,1
trimebutine,papaverine,1
trimebutine,paromomycin,1
trimebutine,paroxetine,1
trimebutine,pentamidine,1
trimebutine,pentobarbital,1
trimebutine,perhexiline,1
trimebutine,perindopril,1
trimebutine,phenazopyridine,1
trimebutine,phenelzine,1
trimebutine,pheniramine,1
trimebutine,phentermine,1
trimebutine,phenylbutazone,1
trimebutine,phenylpropanolamine,1
trimebutine,phenytoin,1
trimebutine,pimozide,1
trimebutine,pindolol,1
trimebutine,piperacillin,1
trimebutine,piracetam,1
trimebutine,pirenzepine,1
trimebutine,piroxicam,1
trimebutine,pramipexole,1
trimebutine,prednisone,1
trimebutine,primaquine,1
trimebutine,primidone,1
trimebutine,procaine,1
trimebutine,procaterol,1
trimebutine,prochlorperazine,1
trimebutine,promazine,1
trimebutine,propafenone,1
trimebutine,propantheline,1
trimebutine,propofol,1
trimebutine,propranolol,1
trimebutine,pseudoephedrine,1
trimebutine,pyrantel,1
trimebutine,pyrazinamide,1
trimebutine,pyridoxine,1
trimebutine,quinapril,1
trimebutine,quinidine,1
trimebutine,quinine,1
trimebutine,ranolazine,1
trimebutine,reboxetine,1
trimebutine,reserpine,1
trimebutine,riluzole,1
trimebutine,risperidone,1
trimebutine,ritonavir,1
trimebutine,rivaroxaban,1
trimebutine,rosiglitazone,1
trimebutine,roxithromycin,1
trimebutine,selegiline,1
trimebutine,sirolimus,1
trimebutine,sorafenib,1
trimebutine,spironolactone,1
trimebutine,sulbactam,1
trimebutine,sulfamethoxazole,1
trimebutine,sulfasalazine,1
trimebutine,sulindac,1
trimebutine,sulpiride,1
trimebutine,sunitinib,1
trimebutine,tacrolimus,1
trimebutine,tegafur,1
trimebutine,telmisartan,1
trimebutine,terbutaline,1
trimebutine,testosterone,1
trimebutine,tetrabenazine,1
trimebutine,tetracycline,1
trimebutine,thalidomide,1
trimebutine,thioridazine,1
trimebutine,thiotepa,1
trimebutine,thiothixene,1
trimebutine,tiagabine,1
trimebutine,ticlopidine,1
trimebutine,tinidazole,1
trimebutine,tolcapone,1
trimebutine,tolmetin,1
trimebutine,topiramate,1
trimebutine,topotecan,1
trimebutine,toremifene,1
trimebutine,tramadol,1
trimebutine,tranylcypromine,1
trimebutine,trichlormethiazide,1
trimebutine,trifluridine,1
trimebutine,trihexyphenidyl,1
trimetazidine,metoclopramide,1
trimethoprim,acarbose,1
trimethoprim,acenocoumarol,1
trimethoprim,acetazolamide,1
trimethoprim,allopurinol,1
trimethoprim,alprazolam,1
trimethoprim,amikacin,1
trimethoprim,amitriptyline,1
trimethoprim,amlodipine,1
trimethoprim,amodiaquine,1
trimethoprim,amoxicillin,1
trimethoprim,apomorphine,1
trimethoprim,aprepitant,1
trimethoprim,artemether,1
trimethoprim,atenolol,1
trimethoprim,atovaquone,1
trimethoprim,auranofin,1
trimethoprim,azacitidine,1
trimethoprim,aztreonam,1
trimethoprim,bacitracin,1
trimethoprim,baclofen,1
trimethoprim,benserazide,1
trimethoprim,bepridil,1
trimethoprim,betamethasone,1
trimethoprim,betaxolol,1
trimethoprim,bezafibrate,1
trimethoprim,bisoprolol,1
trimethoprim,bortezomib,1
trimethoprim,bosentan,1
trimethoprim,budesonide,1
trimethoprim,bumetanide,1
trimethoprim,bupropion,1
trimethoprim,buspirone,1
trimethoprim,capecitabine,1
trimethoprim,captopril,1
trimethoprim,carbamazepine,1
trimethoprim,carbidopa,1
trimethoprim,carvedilol,1
trimethoprim,cefadroxil,1
trimethoprim,cefazolin,1
trimethoprim,cefdinir,1
trimethoprim,cefmetazole,1
trimethoprim,ceftazidime,1
trimethoprim,celecoxib,1
trimethoprim,cetirizine,1
trimethoprim,chlorthalidone,1
trimethoprim,chlorzoxazone,1
trimethoprim,cilostazol,1
trimethoprim,cimetidine,1
trimethoprim,cinnarizine,1
trimethoprim,ciprofloxacin,1
trimethoprim,cisapride,1
trimethoprim,clofibrate,1
trimethoprim,clomipramine,1
trimethoprim,clopidogrel,1
trimethoprim,colchicine,1
trimethoprim,colistin,1
trimethoprim,cyclizine,1
trimethoprim,cyclophosphamide,1
trimethoprim,cytarabine,1
trimethoprim,dacarbazine,1
trimethoprim,desipramine,1
trimethoprim,dexrazoxane,1
trimethoprim,dextromethorphan,1
trimethoprim,diclofenac,1
trimethoprim,didanosine,1
trimethoprim,diethylstilbestrol,1
trimethoprim,diflunisal,1
trimethoprim,digoxin,1
trimethoprim,diphenhydramine,1
trimethoprim,disopyramide,1
trimethoprim,docetaxel,1
trimethoprim,donepezil,1
trimethoprim,doxazosin,1
trimethoprim,doxepin,1
trimethoprim,doxycycline,1
trimethoprim,enalaprilat,1
trimethoprim,estradiol,1
trimethoprim,estrone,1
trimethoprim,ethambutol,1
trimethoprim,ethosuximide,1
trimethoprim,etodolac,1
trimethoprim,etomidate,1
trimethoprim,etoricoxib,1
trimethoprim,felbamate,1
trimethoprim,fenofibrate,1
trimethoprim,fenoldopam,1
trimethoprim,fenoprofen,1
trimethoprim,flecainide,1
trimethoprim,floxuridine,1
trimethoprim,flucytosine,1
trimethoprim,flumazenil,1
trimethoprim,flunarizine,1
trimethoprim,fluorouracil,1
trimethoprim,fluoxetine,1
trimethoprim,fluvastatin,1
trimethoprim,fluvoxamine,1
trimethoprim,fosinopril,1
trimethoprim,ganciclovir,1
trimethoprim,gefitinib,1
trimethoprim,gemfibrozil,1
trimethoprim,gliclazide,1
trimethoprim,goserelin,1
trimethoprim,haloperidol,1
trimethoprim,hydrochlorothiazide,1
trimethoprim,hydroxychloroquine,1
trimethoprim,idarubicin,1
trimethoprim,ifosfamide,1
trimethoprim,iloprost,1
trimethoprim,imipramine,1
trimethoprim,indapamide,1
trimethoprim,indinavir,1
trimethoprim,isoniazid,1
trimethoprim,isradipine,1
trimethoprim,itraconazole,1
trimethoprim,kanamycin,1
trimethoprim,ketoconazole,1
trimethoprim,ketoprofen,1
trimethoprim,ketorolac,1
trimethoprim,labetalol,1
trimethoprim,lamivudine,1
trimethoprim,lamotrigine,1
trimethoprim,lansoprazole,1
trimethoprim,leflunomide,1
trimethoprim,lenalidomide,1
trimethoprim,leucovorin,1
trimethoprim,lisinopril,1
trimethoprim,lopinavir,1
trimethoprim,lorazepam,1
trimethoprim,losartan,1
trimethoprim,lovastatin,1
trimethoprim,maprotiline,1
trimethoprim,mefloquine,1
trimethoprim,melatonin,1
trimethoprim,meloxicam,1
trimethoprim,memantine,1
trimethoprim,methazolamide,1
trimethoprim,methotrexate,1
trimethoprim,methyldopa,1
trimethoprim,metoclopramide,1
trimethoprim,metolazone,1
trimethoprim,metronidazole,1
trimethoprim,miconazole,1
trimethoprim,milnacipran,1
trimethoprim,minocycline,1
trimethoprim,modafinil,1
trimethoprim,nabumetone,1
trimethoprim,nadolol,1
trimethoprim,naltrexone,1
trimethoprim,naproxen,1
trimethoprim,nelfinavir,1
trimethoprim,neomycin,1
trimethoprim,nevirapine,1
trimethoprim,niacin,1
trimethoprim,nicardipine,1
trimethoprim,nicorandil,1
trimethoprim,nifedipine,1
trimethoprim,nisoldipine,1
trimethoprim,nizatidine,1
trimethoprim,ofloxacin,1
trimethoprim,olanzapine,1
trimethoprim,omeprazole,1
trimethoprim,ondansetron,1
trimethoprim,oxacillin,1
trimethoprim,oxandrolone,1
trimethoprim,oxaprozin,1
trimethoprim,paclitaxel,1
trimethoprim,palonosetron,1
trimethoprim,pantoprazole,1
trimethoprim,paromomycin,1
trimethoprim,paroxetine,1
trimethoprim,pentamidine,1
trimethoprim,pentobarbital,1
trimethoprim,perhexiline,1
trimethoprim,perindopril,1
trimethoprim,phenazopyridine,1
trimethoprim,phenelzine,1
trimethoprim,phenylbutazone,1
trimethoprim,phenytoin,1
trimethoprim,pindolol,1
trimethoprim,piperacillin,1
trimethoprim,piracetam,1
trimethoprim,piroxicam,1
trimethoprim,pramipexole,1
trimethoprim,prednisone,1
trimethoprim,primidone,1
trimethoprim,promazine,1
trimethoprim,propafenone,1
trimethoprim,propantheline,1
trimethoprim,propofol,1
trimethoprim,propranolol,1
trimethoprim,propylthiouracil,1
trimethoprim,pyrantel,1
trimethoprim,pyrazinamide,1
trimethoprim,pyridoxine,1
trimethoprim,pyrimethamine,1
trimethoprim,quinapril,1
trimethoprim,quinidine,1
trimethoprim,quinine,1
trimethoprim,ranolazine,1
trimethoprim,reserpine,1
trimethoprim,ritonavir,1
trimethoprim,rivaroxaban,1
trimethoprim,rosiglitazone,1
trimethoprim,selegiline,1
trimethoprim,simvastatin,1
trimethoprim,sorafenib,1
trimethoprim,spironolactone,1
trimethoprim,stavudine,1
trimethoprim,sulbactam,1
trimethoprim,sulfasalazine,1
trimethoprim,sulindac,1
trimethoprim,tacrolimus,1
trimethoprim,tegafur,1
trimethoprim,telmisartan,1
trimethoprim,teniposide,1
trimethoprim,terbinafine,1
trimethoprim,terbutaline,1
trimethoprim,testosterone,1
trimethoprim,tetracycline,1
trimethoprim,thalidomide,1
trimethoprim,theophylline,1
trimethoprim,ticlopidine,1
trimethoprim,tinidazole,1
trimethoprim,tolcapone,1
trimethoprim,tolmetin,1
trimethoprim,topiramate,1
trimethoprim,topotecan,1
trimethoprim,tramadol,1
trimethoprim,tranylcypromine,1
trimethoprim,tretinoin,1
trimethoprim,triamcinolone,1
trimethoprim,trichlormethiazide,1
trimethoprim,trifluridine,1
trimethoprim,trimebutine,1
trimipramine,acarbose,1
trimipramine,acenocoumarol,1
trimipramine,acetazolamide,1
trimipramine,alprazolam,1
trimipramine,amisulpride,1
trimipramine,amitriptyline,1
trimipramine,amlodipine,1
trimipramine,amodiaquine,1
trimipramine,amoxapine,1
trimipramine,apomorphine,1
trimipramine,aprepitant,1
trimipramine,aripiprazole,1
trimipramine,artemether,1
trimipramine,asenapine,1
trimipramine,atenolol,1
trimipramine,atovaquone,1
trimipramine,atropine,1
trimipramine,azithromycin,1
trimipramine,baclofen,1
trimipramine,benperidol,1
trimipramine,bepridil,1
trimipramine,betahistine,1
trimipramine,betamethasone,1
trimipramine,betaxolol,1
trimipramine,biperiden,1
trimipramine,bisoprolol,1
trimipramine,bortezomib,1
trimipramine,bosentan,1
trimipramine,bromocriptine,1
trimipramine,brompheniramine,1
trimipramine,bupivacaine,1
trimipramine,bupropion,1
trimipramine,buspirone,1
trimipramine,cabergoline,1
trimipramine,capecitabine,1
trimipramine,captopril,1
trimipramine,carbamazepine,1
trimipramine,carbidopa,1
trimipramine,carvedilol,1
trimipramine,celecoxib,1
trimipramine,cetirizine,1
trimipramine,chlormezanone,1
trimipramine,chlorthalidone,1
trimipramine,chlorzoxazone,1
trimipramine,cilostazol,1
trimipramine,cimetidine,1
trimipramine,cinnarizine,1
trimipramine,ciprofloxacin,1
trimipramine,cisapride,1
trimipramine,citalopram,1
trimipramine,clemastine,1
trimipramine,clindamycin,1
trimipramine,clofazimine,1
trimipramine,clomipramine,1
trimipramine,clonidine,1
trimipramine,clopidogrel,1
trimipramine,colchicine,1
trimipramine,crizotinib,1
trimipramine,cyclizine,1
trimipramine,cyclophosphamide,1
trimipramine,cyproheptadine,1
trimipramine,dasatinib,1
trimipramine,desipramine,1
trimipramine,dexfenfluramine,1
trimipramine,dextromethorphan,1
trimipramine,diclofenac,1
trimipramine,didanosine,1
trimipramine,diethylstilbestrol,1
trimipramine,diflunisal,1
trimipramine,digitoxin,1
trimipramine,digoxin,1
trimipramine,dihydroergocristine,1
trimipramine,dihydroergotamine,1
trimipramine,dimenhydrinate,1
trimipramine,diphenhydramine,1
trimipramine,diphenoxylate,1
trimipramine,dipyridamole,1
trimipramine,disopyramide,1
trimipramine,disulfiram,1
trimipramine,donepezil,1
trimipramine,doxazosin,1
trimipramine,doxepin,1
trimipramine,doxorubicin,1
trimipramine,droperidol,1
trimipramine,enalaprilat,1
trimipramine,ephedrine,1
trimipramine,erythromycin,1
trimipramine,esomeprazole,1
trimipramine,estradiol,1
trimipramine,estriol,1
trimipramine,estrone,1
trimipramine,ethosuximide,1
trimipramine,etodolac,1
trimipramine,etomidate,1
trimipramine,etoposide,1
trimipramine,etoricoxib,1
trimipramine,everolimus,1
trimipramine,felbamate,1
trimipramine,fenofibrate,1
trimipramine,fenoldopam,1
trimipramine,fenoprofen,1
trimipramine,finasteride,1
trimipramine,flecainide,1
trimipramine,floxuridine,1
trimipramine,flunarizine,1
trimipramine,fluorouracil,1
trimipramine,fluoxetine,1
trimipramine,fluvastatin,1
trimipramine,fluvoxamine,1
trimipramine,fosinopril,1
trimipramine,gabapentin,1
trimipramine,galantamine,1
trimipramine,gatifloxacin,1
trimipramine,gefitinib,1
trimipramine,gemfibrozil,1
trimipramine,gliclazide,1
trimipramine,goserelin,1
trimipramine,granisetron,1
trimipramine,haloperidol,1
trimipramine,hydrochlorothiazide,1
trimipramine,hydrocortisone,1
trimipramine,hydroxychloroquine,1
trimipramine,hydroxyzine,1
trimipramine,hyoscyamine,1
trimipramine,idarubicin,1
trimipramine,ifosfamide,1
trimipramine,imipramine,1
trimipramine,indapamide,1
trimipramine,isoniazid,1
trimipramine,isradipine,1
trimipramine,itraconazole,1
trimipramine,ketoconazole,1
trimipramine,ketoprofen,1
trimipramine,ketorolac,1
trimipramine,ketotifen,1
trimipramine,labetalol,1
trimipramine,lamotrigine,1
trimipramine,lansoprazole,1
trimipramine,leflunomide,1
trimipramine,levetiracetam,1
trimipramine,lidocaine,1
trimipramine,lincomycin,1
trimipramine,lisinopril,1
trimipramine,lopinavir,1
trimipramine,lorazepam,1
trimipramine,losartan,1
trimipramine,lovastatin,1
trimipramine,loxapine,1
trimipramine,maprotiline,1
trimipramine,meclizine,1
trimipramine,mefloquine,1
trimipramine,melatonin,1
trimipramine,meloxicam,1
trimipramine,memantine,1
trimipramine,methyldopa,1
trimipramine,methysergide,1
trimipramine,metoclopramide,1
trimipramine,metolazone,1
trimipramine,metronidazole,1
trimipramine,mexiletine,1
trimipramine,miconazole,1
trimipramine,midodrine,1
trimipramine,milnacipran,1
trimipramine,minocycline,1
trimipramine,minoxidil,1
trimipramine,mirtazapine,1
trimipramine,modafinil,1
trimipramine,moxifloxacin,1
trimipramine,nabumetone,1
trimipramine,nadolol,1
trimipramine,nalbuphine,1
trimipramine,naltrexone,1
trimipramine,naphazoline,1
trimipramine,naproxen,1
trimipramine,nelfinavir,1
trimipramine,neomycin,1
trimipramine,nevirapine,1
trimipramine,niacin,1
trimipramine,nicardipine,1
trimipramine,nicergoline,1
trimipramine,nicorandil,1
trimipramine,nifedipine,1
trimipramine,nisoldipine,1
trimipramine,ofloxacin,1
trimipramine,olanzapine,1
trimipramine,omeprazole,1
trimipramine,ondansetron,1
trimipramine,orphenadrine,1
trimipramine,oxandrolone,1
trimipramine,oxaprozin,1
trimipramine,oxcarbazepine,1
trimipramine,oxymetazoline,1
trimipramine,oxymetholone,1
trimipramine,paclitaxel,1
trimipramine,palonosetron,1
trimipramine,pancuronium,1
trimipramine,panobinostat,1
trimipramine,pantoprazole,1
trimipramine,papaverine,1
trimipramine,paroxetine,1
trimipramine,pentamidine,1
trimipramine,pentobarbital,1
trimipramine,perhexiline,1
trimipramine,perindopril,1
trimipramine,phenelzine,1
trimipramine,pheniramine,1
trimipramine,phentermine,1
trimipramine,phenylbutazone,1
trimipramine,phenylpropanolamine,1
trimipramine,phenytoin,1
trimipramine,pimozide,1
trimipramine,pindolol,1
trimipramine,pirenzepine,1
trimipramine,piroxicam,1
trimipramine,pramipexole,1
trimipramine,primaquine,1
trimipramine,primidone,1
trimipramine,procaine,1
trimipramine,procaterol,1
trimipramine,prochlorperazine,1
trimipramine,promazine,1
trimipramine,propafenone,1
trimipramine,propantheline,1
trimipramine,propofol,1
trimipramine,propranolol,1
trimipramine,propylthiouracil,1
trimipramine,pseudoephedrine,1
trimipramine,pyrantel,1
trimipramine,quinapril,1
trimipramine,quinidine,1
trimipramine,quinine,1
trimipramine,ranolazine,1
trimipramine,reboxetine,1
trimipramine,reserpine,1
trimipramine,rifabutin,1
trimipramine,rifaximin,1
trimipramine,riluzole,1
trimipramine,risperidone,1
trimipramine,ritonavir,1
trimipramine,rivaroxaban,1
trimipramine,rosiglitazone,1
trimipramine,roxithromycin,1
trimipramine,selegiline,1
trimipramine,simvastatin,1
trimipramine,sirolimus,1
trimipramine,sorafenib,1
trimipramine,stavudine,1
trimipramine,sulfamethoxazole,1
trimipramine,sulfasalazine,1
trimipramine,sulindac,1
trimipramine,sulpiride,1
trimipramine,sunitinib,1
trimipramine,tacrolimus,1
trimipramine,telmisartan,1
trimipramine,teniposide,1
trimipramine,terbinafine,1
trimipramine,terbutaline,1
trimipramine,testosterone,1
trimipramine,tetrabenazine,1
trimipramine,thalidomide,1
trimipramine,theophylline,1
trimipramine,thioridazine,1
trimipramine,thiotepa,1
trimipramine,thiothixene,1
trimipramine,tiagabine,1
trimipramine,ticlopidine,1
trimipramine,tolcapone,1
trimipramine,tolmetin,1
trimipramine,topiramate,1
trimipramine,toremifene,1
trimipramine,tramadol,1
trimipramine,tranylcypromine,1
trimipramine,tretinoin,1
trimipramine,trichlormethiazide,1
trimipramine,trihexyphenidyl,1
trimipramine,trimebutine,1
trimipramine,trimethoprim,1
valsartan,acenocoumarol,1
valsartan,acetylcysteine,1
valsartan,amifostine,1
valsartan,amitriptyline,1
valsartan,amodiaquine,1
valsartan,amoxapine,1
valsartan,apomorphine,1
valsartan,aprepitant,1
valsartan,aripiprazole,1
valsartan,artemether,1
valsartan,asenapine,1
valsartan,atenolol,1
valsartan,atovaquone,1
valsartan,atropine,1
valsartan,baclofen,1
valsartan,bepridil,1
valsartan,betaxolol,1
valsartan,bezafibrate,1
valsartan,bimatoprost,1
valsartan,bisoprolol,1
valsartan,bortezomib,1
valsartan,bosentan,1
valsartan,bromocriptine,1
valsartan,bumetanide,1
valsartan,bupivacaine,1
valsartan,bupropion,1
valsartan,buspirone,1
valsartan,cabergoline,1
valsartan,capecitabine,1
valsartan,captopril,1
valsartan,carbidopa,1
valsartan,carteolol,1
valsartan,carvedilol,1
valsartan,celecoxib,1
valsartan,chlorthalidone,1
valsartan,cimetidine,1
valsartan,cinnarizine,1
valsartan,ciprofloxacin,1
valsartan,cisapride,1
valsartan,clomipramine,1
valsartan,clonidine,1
valsartan,clopidogrel,1
valsartan,cyclizine,1
valsartan,cyclophosphamide,1
valsartan,desipramine,1
valsartan,dextromethorphan,1
valsartan,diclofenac,1
valsartan,diethylstilbestrol,1
valsartan,diflunisal,1
valsartan,digoxin,1
valsartan,dihydroergocristine,1
valsartan,dihydroergotamine,1
valsartan,dinoprostone,1
valsartan,diphenhydramine,1
valsartan,dipyridamole,1
valsartan,donepezil,1
valsartan,doxazosin,1
valsartan,doxepin,1
valsartan,droperidol,1
valsartan,enalaprilat,1
valsartan,ephedrine,1
valsartan,erythromycin,1
valsartan,estradiol,1
valsartan,estrone,1
valsartan,ethosuximide,1
